time_index,air_temperature,dhi,dni,ghi,surface_albedo,wind_speed
2021-10-22 21:30:00-07:00,2.6,0,0,0,0.18,0.8
2021-10-22 22:30:00-07:00,1.8,0,0,0,0.18,0.8
2021-10-22 23:30:00-07:00,1.3,0,0,0,0.18,1.0
2021-10-23 00:30:00-07:00,0.8,0,0,0,0.18,1.2
2021-10-23 01:30:00-07:00,0.2,0,0,0,0.18,1.4
2021-10-23 02:30:00-07:00,-0.6,0,0,0,0.18,1.4
2021-10-23 03:30:00-07:00,-1.2,0,0,0,0.18,1.2
2021-10-23 04:30:00-07:00,-1.6,0,0,0,0.18,1.0
2021-10-23 05:30:00-07:00,-1.7,0,0,0,0.18,0.9
2021-10-23 06:30:00-07:00,-0.7,12,271,18,0.18,1.1
2021-10-23 07:30:00-07:00,2.0,56,0,56,0.18,1.4
2021-10-23 08:30:00-07:00,5.1,157,98,193,0.18,1.7
2021-10-23 09:30:00-07:00,7.7,227,209,331,0.18,2.3
2021-10-23 10:30:00-07:00,9.6,261,328,452,0.18,2.9
2021-10-23 11:30:00-07:00,10.9,60,1020,692,0.18,3.0
2021-10-23 12:30:00-07:00,11.8,58,1017,675,0.18,3.1
2021-10-23 13:30:00-07:00,12.2,55,996,595,0.18,3.1
2021-10-23 14:30:00-07:00,11.8,53,940,461,0.18,3.2
2021-10-23 15:30:00-07:00,10.3,44,838,284,0.18,2.9
2021-10-23 16:30:00-07:00,9.3,27,585,92,0.18,2.6
2021-10-23 17:30:00-07:00,3.5,0,0,0,0.18,1.1
2021-10-23 18:30:00-07:00,2.1,0,0,0,0.18,1.0
2021-10-23 19:30:00-07:00,1.3,0,0,0,0.18,0.8
2021-10-23 20:30:00-07:00,1.2,0,0,0,0.18,0.9
2021-10-23 21:30:00-07:00,1.8,0,0,0,0.18,0.9
2021-10-23 22:30:00-07:00,2.5,0,0,0,0.18,0.9
2021-10-23 23:30:00-07:00,2.9,0,0,0,0.18,0.8
2021-10-24 00:30:00-07:00,2.4,0,0,0,0.18,0.8
2021-10-24 01:30:00-07:00,1.8,0,0,0,0.18,0.9
2021-10-24 02:30:00-07:00,1.6,0,0,0,0.18,1.1
2021-10-24 03:30:00-07:00,1.6,0,0,0,0.18,1.5
2021-10-24 04:30:00-07:00,1.5,0,0,0,0.18,2.0
2021-10-24 05:30:00-07:00,1.4,0,0,0,0.18,2.5
2021-10-24 06:30:00-07:00,2.8,11,334,18,0.18,3.1
2021-10-24 07:30:00-07:00,6.8,32,793,192,0.18,3.5
2021-10-24 08:30:00-07:00,11.9,40,940,382,0.18,3.0
2021-10-24 09:30:00-07:00,16.0,44,995,533,0.18,2.4
2021-10-24 10:30:00-07:00,18.6,47,1027,640,0.18,2.7
2021-10-24 11:30:00-07:00,20.3,48,1030,681,0.18,3.1
2021-10-24 12:30:00-07:00,21.2,47,1018,660,0.18,3.5
2021-10-24 13:30:00-07:00,21.5,45,990,578,0.18,3.7
2021-10-24 14:30:00-07:00,20.9,41,942,445,0.18,3.5
2021-10-24 15:30:00-07:00,18.3,35,843,272,0.18,2.5
2021-10-24 16:30:00-07:00,16.4,22,589,84,0.18,1.6
2021-10-24 17:30:00-07:00,11.0,0,0,0,0.18,1.2
2021-10-24 18:30:00-07:00,11.1,0,0,0,0.18,0.9
2021-10-24 19:30:00-07:00,11.1,0,0,0,0.18,0.6
2021-10-24 20:30:00-07:00,10.6,0,0,0,0.18,0.8
2021-10-24 21:30:00-07:00,10.1,0,0,0,0.18,1.0
2021-10-24 22:30:00-07:00,9.6,0,0,0,0.18,1.1
2021-10-24 23:30:00-07:00,9.1,0,0,0,0.18,1.2
2021-10-25 00:30:00-07:00,8.6,0,0,0,0.18,1.3
2021-10-25 01:30:00-07:00,8.0,0,0,0,0.18,1.3
2021-10-25 02:30:00-07:00,7.4,0,0,0,0.18,1.4
2021-10-25 03:30:00-07:00,7.0,0,0,0,0.18,1.4
2021-10-25 04:30:00-07:00,6.9,0,0,0,0.18,1.4
2021-10-25 05:30:00-07:00,6.9,0,0,0,0.18,1.4
2021-10-25 06:30:00-07:00,7.9,10,282,15,0.18,1.3
2021-10-25 07:30:00-07:00,10.8,66,310,128,0.18,1.1
2021-10-25 08:30:00-07:00,14.3,130,383,268,0.18,0.9
2021-10-25 09:30:00-07:00,16.9,55,960,523,0.18,0.8
2021-10-25 10:30:00-07:00,18.9,60,993,629,0.18,1.1
2021-10-25 11:30:00-07:00,20.1,156,718,594,0.18,1.5
2021-10-25 12:30:00-07:00,20.7,181,628,556,0.18,1.9
2021-10-25 13:30:00-07:00,20.8,170,561,469,0.18,2.4
2021-10-25 14:30:00-07:00,20.2,157,417,333,0.18,2.7
2021-10-25 15:30:00-07:00,17.7,108,235,172,0.18,2.3
2021-10-25 16:30:00-07:00,15.8,35,199,55,0.18,1.9
2021-10-25 17:30:00-07:00,11.0,0,0,0,0.18,1.4
2021-10-25 18:30:00-07:00,10.3,0,0,0,0.18,1.1
2021-10-25 19:30:00-07:00,9.9,0,0,0,0.18,0.9
2021-10-25 20:30:00-07:00,9.2,0,0,0,0.18,1.0
2021-10-25 21:30:00-07:00,8.3,0,0,0,0.18,1.2
2021-10-25 22:30:00-07:00,7.4,0,0,0,0.18,1.4
2021-10-25 23:30:00-07:00,6.7,0,0,0,0.18,1.4
2021-10-26 00:30:00-07:00,6.0,0,0,0,0.18,1.5
2021-10-26 01:30:00-07:00,5.4,0,0,0,0.18,1.5
2021-10-26 02:30:00-07:00,4.8,0,0,0,0.18,1.5
2021-10-26 03:30:00-07:00,4.4,0,0,0,0.18,1.6
2021-10-26 04:30:00-07:00,4.2,0,0,0,0.18,1.7
2021-10-26 05:30:00-07:00,4.1,0,0,0,0.18,1.8
2021-10-26 06:30:00-07:00,5.5,0,0,0,0.18,1.8
2021-10-26 07:30:00-07:00,9.5,74,73,88,0.18,2.2
2021-10-26 08:30:00-07:00,13.3,48,880,360,0.18,2.4
2021-10-26 09:30:00-07:00,15.5,55,952,515,0.18,2.0
2021-10-26 10:30:00-07:00,17.2,58,987,620,0.18,2.0
2021-10-26 11:30:00-07:00,18.4,55,1007,665,0.18,2.1
2021-10-26 12:30:00-07:00,18.9,55,1002,648,0.18,2.3
2021-10-26 13:30:00-07:00,18.9,52,979,570,0.18,2.6
2021-10-26 14:30:00-07:00,18.2,47,930,437,0.18,2.8
2021-10-26 15:30:00-07:00,16.1,39,826,264,0.18,2.3
2021-10-26 16:30:00-07:00,14.5,23,559,78,0.18,1.8
2021-10-26 17:30:00-07:00,9.1,0,0,0,0.18,1.6
2021-10-26 18:30:00-07:00,8.1,0,0,0,0.18,1.5
2021-10-26 19:30:00-07:00,7.1,0,0,0,0.18,1.3
2021-10-26 20:30:00-07:00,6.1,0,0,0,0.18,1.1
2021-10-26 21:30:00-07:00,5.8,0,0,0,0.18,1.2
2021-10-26 22:30:00-07:00,5.8,0,0,0,0.18,1.3
2021-10-26 23:30:00-07:00,5.4,0,0,0,0.18,1.4
2021-10-27 00:30:00-07:00,4.9,0,0,0,0.18,1.5
2021-10-27 01:30:00-07:00,4.3,0,0,0,0.18,1.5
2021-10-27 02:30:00-07:00,3.8,0,0,0,0.18,1.5
2021-10-27 03:30:00-07:00,3.4,0,0,0,0.18,1.5
2021-10-27 04:30:00-07:00,3.2,0,0,0,0.18,1.5
2021-10-27 05:30:00-07:00,3.1,0,0,0,0.18,1.5
2021-10-27 06:30:00-07:00,4.5,0,0,0,0.18,1.5
2021-10-27 07:30:00-07:00,8.6,70,193,107,0.18,1.6
2021-10-27 08:30:00-07:00,13.0,54,779,328,0.18,1.8
2021-10-27 09:30:00-07:00,16.2,133,610,425,0.18,1.6
2021-10-27 10:30:00-07:00,18.2,221,447,473,0.18,1.4
2021-10-27 11:30:00-07:00,19.4,273,330,471,0.18,1.1
2021-10-27 12:30:00-07:00,20.1,285,187,394,0.18,1.0
2021-10-27 13:30:00-07:00,20.2,182,507,448,0.18,1.0
2021-10-27 14:30:00-07:00,19.8,161,368,314,0.18,1.0
2021-10-27 15:30:00-07:00,17.9,49,766,254,0.18,0.8
2021-10-27 16:30:00-07:00,16.5,31,208,51,0.18,0.8
2021-10-27 17:30:00-07:00,11.6,0,0,0,0.18,1.9
2021-10-27 18:30:00-07:00,9.6,0,0,0,0.18,2.3
2021-10-27 19:30:00-07:00,8.5,0,0,0,0.18,2.1
2021-10-27 20:30:00-07:00,7.8,0,0,0,0.18,2.0
2021-10-27 21:30:00-07:00,7.5,0,0,0,0.18,2.2
2021-10-27 22:30:00-07:00,7.6,0,0,0,0.18,2.6
2021-10-27 23:30:00-07:00,7.8,0,0,0,0.18,3.0
2021-10-28 00:30:00-07:00,8.2,0,0,0,0.18,3.3
2021-10-28 01:30:00-07:00,8.4,0,0,0,0.18,3.2
2021-10-28 02:30:00-07:00,8.2,0,0,0,0.18,2.5
2021-10-28 03:30:00-07:00,8.3,0,0,0,0.18,1.8
2021-10-28 04:30:00-07:00,8.7,0,0,0,0.18,1.7
2021-10-28 05:30:00-07:00,8.7,0,0,0,0.18,1.8
2021-10-28 06:30:00-07:00,8.9,0,0,0,0.18,2.0
2021-10-28 07:30:00-07:00,10.5,19,0,19,0.18,2.3
2021-10-28 08:30:00-07:00,12.8,70,0,70,0.18,2.4
2021-10-28 09:30:00-07:00,15.2,124,0,124,0.18,2.2
2021-10-28 10:30:00-07:00,17.1,266,208,383,0.18,2.1
2021-10-28 11:30:00-07:00,18.4,203,556,535,0.18,1.8
2021-10-28 12:30:00-07:00,19.8,280,217,407,0.18,1.2
2021-10-28 13:30:00-07:00,20.4,231,68,266,0.18,0.6
2021-10-28 14:30:00-07:00,19.9,182,126,233,0.18,0.4
2021-10-28 15:30:00-07:00,17.8,92,6,94,0.18,0.3
2021-10-28 16:30:00-07:00,16.3,30,10,31,0.18,0.2
2021-10-28 17:30:00-07:00,12.4,0,0,0,0.18,0.3
2021-10-28 18:30:00-07:00,11.9,0,0,0,0.18,0.4
2021-10-28 19:30:00-07:00,11.6,0,0,0,0.18,1.0
2021-10-28 20:30:00-07:00,10.8,0,0,0,0.18,1.7
2021-10-28 21:30:00-07:00,10.1,0,0,0,0.18,2.3
2021-10-28 22:30:00-07:00,9.7,0,0,0,0.18,2.6
2021-10-28 23:30:00-07:00,9.2,0,0,0,0.18,2.7
2021-10-29 00:30:00-07:00,8.4,0,0,0,0.18,2.6
2021-10-29 01:30:00-07:00,7.5,0,0,0,0.18,2.3
2021-10-29 02:30:00-07:00,6.9,0,0,0,0.18,2.0
2021-10-29 03:30:00-07:00,6.6,0,0,0,0.18,1.9
2021-10-29 04:30:00-07:00,6.8,0,0,0,0.18,1.8
2021-10-29 05:30:00-07:00,6.9,0,0,0,0.18,1.6
2021-10-29 06:30:00-07:00,7.7,0,0,0,0.18,1.5
2021-10-29 07:30:00-07:00,9.4,4,0,4,0.18,1.7
2021-10-29 08:30:00-07:00,10.7,139,53,157,0.18,1.9
2021-10-29 09:30:00-07:00,11.4,154,7,157,0.18,1.5
2021-10-29 10:30:00-07:00,12.1,32,0,32,0.18,1.1
2021-10-29 11:30:00-07:00,12.6,65,0,65,0.18,1.3
2021-10-29 12:30:00-07:00,13.1,258,335,452,0.18,1.4
2021-10-29 13:30:00-07:00,13.4,240,196,341,0.18,1.5
2021-10-29 14:30:00-07:00,13.3,128,521,339,0.18,1.4
2021-10-29 15:30:00-07:00,12.4,79,442,193,0.18,1.3
2021-10-29 16:30:00-07:00,11.8,23,0,23,0.18,1.3
2021-10-29 17:30:00-07:00,8.7,0,0,0,0.18,0.8
2021-10-29 18:30:00-07:00,7.3,0,0,0,0.18,0.7
2021-10-29 19:30:00-07:00,6.2,0,0,0,0.18,0.9
2021-10-29 20:30:00-07:00,5.3,0,0,0,0.18,1.1
2021-10-29 21:30:00-07:00,4.8,0,0,0,0.18,1.4
2021-10-29 22:30:00-07:00,4.3,0,0,0,0.18,1.5
2021-10-29 23:30:00-07:00,3.9,0,0,0,0.18,1.6
2021-10-30 00:30:00-07:00,3.4,0,0,0,0.18,1.5
2021-10-30 01:30:00-07:00,3.0,0,0,0,0.18,1.4
2021-10-30 02:30:00-07:00,2.9,0,0,0,0.18,1.3
2021-10-30 03:30:00-07:00,3.2,0,0,0,0.18,1.2
2021-10-30 04:30:00-07:00,3.7,0,0,0,0.18,1.0
2021-10-30 05:30:00-07:00,4.1,0,0,0,0.18,0.8
2021-10-30 06:30:00-07:00,4.8,0,0,0,0.18,0.6
2021-10-30 07:30:00-07:00,6.3,47,565,148,0.18,0.6
2021-10-30 08:30:00-07:00,7.7,144,139,191,0.18,1.1
2021-10-30 09:30:00-07:00,7.9,175,22,185,0.18,1.7
2021-10-30 10:30:00-07:00,7.5,245,316,419,0.18,2.1
2021-10-30 11:30:00-07:00,6.9,282,221,412,0.18,2.1
2021-10-30 12:30:00-07:00,6.3,140,2,141,0.18,1.9
2021-10-30 13:30:00-07:00,5.8,149,4,151,0.18,1.5
2021-10-30 14:30:00-07:00,5.4,41,0,41,0.18,1.1
2021-10-30 15:30:00-07:00,4.9,17,0,17,0.18,1.1
2021-10-30 16:30:00-07:00,4.6,11,0,11,0.18,1.3
2021-10-30 17:30:00-07:00,3.1,0,0,0,0.18,1.3
2021-10-30 18:30:00-07:00,2.9,0,0,0,0.18,0.7
2021-10-30 19:30:00-07:00,2.6,0,0,0,0.18,0.3
2021-10-30 20:30:00-07:00,2.2,0,0,0,0.18,0.4
2021-10-30 21:30:00-07:00,1.9,0,0,0,0.18,0.4
2021-10-30 22:30:00-07:00,1.2,0,0,0,0.18,0.3
2021-10-30 23:30:00-07:00,0.1,0,0,0,0.18,0.6
2021-10-31 00:30:00-07:00,-0.8,0,0,0,0.18,0.9
2021-10-31 01:30:00-07:00,-1.3,0,0,0,0.18,1.1
2021-10-31 02:30:00-07:00,-1.7,0,0,0,0.18,1.3
2021-10-31 03:30:00-07:00,-2.3,0,0,0,0.18,1.3
2021-10-31 04:30:00-07:00,-2.7,0,0,0,0.18,1.3
2021-10-31 05:30:00-07:00,-3.0,0,0,0,0.18,1.1
2021-10-31 06:30:00-07:00,-1.8,0,0,0,0.18,0.8
2021-10-31 07:30:00-07:00,1.3,37,683,157,0.18,0.7
2021-10-31 08:30:00-07:00,4.5,51,866,341,0.18,0.7
2021-10-31 09:30:00-07:00,7.0,58,948,495,0.18,0.7
2021-10-31 10:30:00-07:00,9.4,62,986,601,0.18,0.8
2021-10-31 11:30:00-07:00,11.4,61,1005,647,0.18,0.9
2021-10-31 12:30:00-07:00,12.8,60,1002,630,0.18,1.1
2021-10-31 13:30:00-07:00,13.6,56,971,547,0.18,1.7
2021-10-31 14:30:00-07:00,13.7,50,917,414,0.18,2.3
2021-10-31 15:30:00-07:00,12.5,41,791,240,0.18,2.6
2021-10-31 16:30:00-07:00,11.4,26,225,43,0.18,2.6
2021-10-31 17:30:00-07:00,9.3,0,0,0,0.18,1.2
2021-10-31 18:30:00-07:00,8.8,0,0,0,0.18,1.0
2021-10-31 19:30:00-07:00,8.3,0,0,0,0.18,0.8
2021-10-31 20:30:00-07:00,8.1,0,0,0,0.18,0.5
2021-10-31 21:30:00-07:00,8.1,0,0,0,0.18,0.3
2021-10-31 22:30:00-07:00,7.6,0,0,0,0.18,0.3
2021-10-31 23:30:00-07:00,6.8,0,0,0,0.18,0.5
2021-11-01 00:30:00-07:00,6.4,0,0,0,0.18,0.6
2021-11-01 01:30:00-07:00,6.2,0,0,0,0.18,0.8
2021-11-01 02:30:00-07:00,6.1,0,0,0,0.18,0.8
2021-11-01 03:30:00-07:00,5.7,0,0,0,0.18,0.6
2021-11-01 04:30:00-07:00,5.4,0,0,0,0.18,0.5
2021-11-01 05:30:00-07:00,5.2,0,0,0,0.18,0.6
2021-11-01 06:30:00-07:00,5.4,0,0,0,0.18,1.0
2021-11-01 07:30:00-07:00,6.8,41,598,143,0.18,2.1
2021-11-01 08:30:00-07:00,8.9,54,816,324,0.18,3.4
2021-11-01 09:30:00-07:00,10.6,61,905,475,0.18,3.7
2021-11-01 10:30:00-07:00,12.0,64,954,581,0.18,3.4
2021-11-01 11:30:00-07:00,12.9,61,978,627,0.18,3.1
2021-11-01 12:30:00-07:00,13.6,59,976,610,0.18,2.9
2021-11-01 13:30:00-07:00,13.9,54,959,536,0.18,2.7
2021-11-01 14:30:00-07:00,13.7,48,905,404,0.18,2.5
2021-11-01 15:30:00-07:00,12.3,39,788,234,0.18,1.9
2021-11-01 16:30:00-07:00,11.1,20,479,56,0.18,1.4
2021-11-01 17:30:00-07:00,7.0,0,0,0,0.18,1.0
2021-11-01 18:30:00-07:00,6.4,0,0,0,0.18,0.8
2021-11-01 19:30:00-07:00,5.6,0,0,0,0.18,0.8
2021-11-01 20:30:00-07:00,4.8,0,0,0,0.18,1.1
2021-11-01 21:30:00-07:00,4.2,0,0,0,0.18,1.3
2021-11-01 22:30:00-07:00,3.8,0,0,0,0.18,1.4
2021-11-01 23:30:00-07:00,3.7,0,0,0,0.18,1.6
2021-11-02 00:30:00-07:00,3.6,0,0,0,0.18,1.9
2021-11-02 01:30:00-07:00,3.3,0,0,0,0.18,2.4
2021-11-02 02:30:00-07:00,3.0,0,0,0,0.18,2.9
2021-11-02 03:30:00-07:00,2.9,0,0,0,0.18,3.1
2021-11-02 04:30:00-07:00,3.2,0,0,0,0.18,3.1
2021-11-02 05:30:00-07:00,3.6,0,0,0,0.18,2.8
2021-11-02 06:30:00-07:00,5.2,0,0,0,0.18,2.9
2021-11-02 07:30:00-07:00,8.8,30,673,143,0.18,3.4
2021-11-02 08:30:00-07:00,13.0,37,856,317,0.18,3.5
2021-11-02 09:30:00-07:00,16.4,44,930,466,0.18,3.7
2021-11-02 10:30:00-07:00,18.4,48,962,566,0.18,4.3
2021-11-02 11:30:00-07:00,19.4,50,976,610,0.18,4.7
2021-11-02 12:30:00-07:00,19.8,50,970,594,0.18,5.0
2021-11-02 13:30:00-07:00,19.8,48,941,516,0.18,4.9
2021-11-02 14:30:00-07:00,19.2,42,887,387,0.18,4.5
2021-11-02 15:30:00-07:00,17.1,34,770,222,0.18,3.2
2021-11-02 16:30:00-07:00,15.5,18,459,51,0.18,2.1
2021-11-02 17:30:00-07:00,10.9,0,0,0,0.18,1.2
2021-11-02 18:30:00-07:00,10.8,0,0,0,0.18,0.8
2021-11-02 19:30:00-07:00,10.3,0,0,0,0.18,0.7
2021-11-02 20:30:00-07:00,9.0,0,0,0,0.18,1.1
2021-11-02 21:30:00-07:00,7.8,0,0,0,0.18,1.4
2021-11-02 22:30:00-07:00,7.3,0,0,0,0.18,1.5
2021-11-02 23:30:00-07:00,7.1,0,0,0,0.18,1.6
2021-11-03 00:30:00-07:00,6.7,0,0,0,0.18,1.7
2021-11-03 01:30:00-07:00,6.2,0,0,0,0.18,1.8
2021-11-03 02:30:00-07:00,5.6,0,0,0,0.18,1.8
2021-11-03 03:30:00-07:00,5.2,0,0,0,0.18,1.8
2021-11-03 04:30:00-07:00,5.0,0,0,0,0.18,1.8
2021-11-03 05:30:00-07:00,4.8,0,0,0,0.18,2.0
2021-11-03 06:30:00-07:00,5.2,0,0,0,0.18,2.1
2021-11-03 07:30:00-07:00,7.1,33,659,141,0.18,2.7
2021-11-03 08:30:00-07:00,9.3,123,310,223,0.18,3.3
2021-11-03 09:30:00-07:00,11.1,188,315,329,0.18,3.1
2021-11-03 10:30:00-07:00,12.5,53,976,574,0.18,2.6
2021-11-03 11:30:00-07:00,13.7,56,989,619,0.18,2.4
2021-11-03 12:30:00-07:00,14.6,55,984,603,0.18,2.6
2021-11-03 13:30:00-07:00,15.0,53,957,525,0.18,3.0
2021-11-03 14:30:00-07:00,14.7,49,898,395,0.18,3.3
2021-11-03 15:30:00-07:00,12.9,39,773,224,0.18,3.0
2021-11-03 16:30:00-07:00,11.6,19,448,50,0.18,2.6
2021-11-03 17:30:00-07:00,6.5,0,0,0,0.18,1.4
2021-11-03 18:30:00-07:00,5.5,0,0,0,0.18,1.0
2021-11-03 19:30:00-07:00,5.0,0,0,0,0.18,0.5
2021-11-03 20:30:00-07:00,4.6,0,0,0,0.18,0.4
2021-11-03 21:30:00-07:00,4.3,0,0,0,0.18,0.5
2021-11-03 22:30:00-07:00,4.0,0,0,0,0.18,0.5
2021-11-03 23:30:00-07:00,3.7,0,0,0,0.18,0.4
2021-11-04 00:30:00-07:00,3.3,0,0,0,0.18,0.5
2021-11-04 01:30:00-07:00,2.8,0,0,0,0.18,0.6
2021-11-04 02:30:00-07:00,2.2,0,0,0,0.18,0.5
2021-11-04 03:30:00-07:00,1.5,0,0,0,0.18,0.4
2021-11-04 04:30:00-07:00,0.9,0,0,0,0.18,0.4
2021-11-04 05:30:00-07:00,0.1,0,0,0,0.18,0.4
2021-11-04 06:30:00-07:00,0.3,0,0,0,0.18,0.4
2021-11-04 07:30:00-07:00,3.3,58,194,89,0.18,0.4
2021-11-04 08:30:00-07:00,7.3,107,419,241,0.18,0.4
2021-11-04 09:30:00-07:00,10.3,49,944,469,0.18,0.8
2021-11-04 10:30:00-07:00,12.6,52,982,572,0.18,1.6
2021-11-04 11:30:00-07:00,14.0,53,997,617,0.18,2.0
2021-11-04 12:30:00-07:00,14.8,53,991,600,0.18,2.2
2021-11-04 13:30:00-07:00,15.1,51,966,523,0.18,2.3
2021-11-04 14:30:00-07:00,14.8,52,875,385,0.18,2.2
2021-11-04 15:30:00-07:00,12.7,36,790,222,0.18,1.6
2021-11-04 16:30:00-07:00,11.0,18,468,48,0.18,1.2
2021-11-04 17:30:00-07:00,7.0,0,0,0,0.18,0.7
2021-11-04 18:30:00-07:00,5.2,0,0,0,0.18,0.7
2021-11-04 19:30:00-07:00,4.3,0,0,0,0.18,0.8
2021-11-04 20:30:00-07:00,4.0,0,0,0,0.18,1.0
2021-11-04 21:30:00-07:00,4.4,0,0,0,0.18,1.1
2021-11-04 22:30:00-07:00,5.0,0,0,0,0.18,1.3
2021-11-04 23:30:00-07:00,5.2,0,0,0,0.18,1.7
2021-11-05 00:30:00-07:00,4.6,0,0,0,0.18,2.1
2021-11-05 01:30:00-07:00,3.8,0,0,0,0.18,2.5
2021-11-05 02:30:00-07:00,3.5,0,0,0,0.18,2.6
2021-11-05 03:30:00-07:00,3.6,0,0,0,0.18,2.7
2021-11-05 04:30:00-07:00,3.9,0,0,0,0.18,2.8
2021-11-05 05:30:00-07:00,4.2,0,0,0,0.18,3.0
2021-11-05 06:30:00-07:00,5.2,0,0,0,0.18,3.2
2021-11-05 07:30:00-07:00,8.4,28,697,137,0.18,3.2
2021-11-05 08:30:00-07:00,13.1,37,873,313,0.18,2.8
2021-11-05 09:30:00-07:00,17.3,43,951,462,0.18,2.0
2021-11-05 10:30:00-07:00,19.9,46,988,565,0.18,1.3
2021-11-05 11:30:00-07:00,21.1,47,996,607,0.18,1.0
2021-11-05 12:30:00-07:00,21.6,48,990,590,0.18,0.8
2021-11-05 13:30:00-07:00,21.6,46,965,513,0.18,0.6
2021-11-05 14:30:00-07:00,20.8,40,910,383,0.18,0.3
2021-11-05 15:30:00-07:00,18.0,33,790,216,0.18,0.2
2021-11-05 16:30:00-07:00,15.9,16,462,44,0.18,0.3
2021-11-05 17:30:00-07:00,11.3,0,0,0,0.18,0.8
2021-11-05 18:30:00-07:00,9.6,0,0,0,0.18,1.2
2021-11-05 19:30:00-07:00,8.7,0,0,0,0.18,1.7
2021-11-05 20:30:00-07:00,8.4,0,0,0,0.18,2.4
2021-11-05 21:30:00-07:00,8.2,0,0,0,0.18,3.0
2021-11-05 22:30:00-07:00,7.8,0,0,0,0.18,3.5
2021-11-05 23:30:00-07:00,7.4,0,0,0,0.18,3.6
2021-11-06 00:30:00-07:00,7.1,0,0,0,0.18,3.6
2021-11-06 01:30:00-07:00,6.9,0,0,0,0.18,3.5
2021-11-06 02:30:00-07:00,6.8,0,0,0,0.18,3.5
2021-11-06 03:30:00-07:00,6.7,0,0,0,0.18,3.5
2021-11-06 04:30:00-07:00,6.6,0,0,0,0.18,3.4
2021-11-06 05:30:00-07:00,6.6,0,0,0,0.18,3.3
2021-11-06 06:30:00-07:00,7.4,0,0,0,0.18,3.3
2021-11-06 07:30:00-07:00,10.4,30,672,132,0.18,3.6
2021-11-06 08:30:00-07:00,14.7,39,862,307,0.18,3.5
2021-11-06 09:30:00-07:00,18.7,46,941,457,0.18,2.0
2021-11-06 10:30:00-07:00,21.5,49,979,559,0.18,0.7
2021-11-06 11:30:00-07:00,22.8,49,995,603,0.18,0.8
2021-11-06 12:30:00-07:00,23.4,50,988,587,0.18,1.2
2021-11-06 13:30:00-07:00,23.4,48,961,510,0.18,1.5
2021-11-06 14:30:00-07:00,22.5,44,902,381,0.18,1.7
2021-11-06 15:30:00-07:00,19.4,36,775,213,0.18,1.4
2021-11-06 16:30:00-07:00,17.0,20,155,29,0.18,1.3
2021-11-06 17:30:00-07:00,13.8,0,0,0,0.18,1.1
2021-11-06 18:30:00-07:00,12.5,0,0,0,0.18,0.8
2021-11-06 19:30:00-07:00,10.9,0,0,0,0.18,1.0
2021-11-06 20:30:00-07:00,10.1,0,0,0,0.18,1.3
2021-11-06 21:30:00-07:00,10.0,0,0,0,0.18,1.5
2021-11-06 22:30:00-07:00,10.1,0,0,0,0.18,1.6
2021-11-06 23:30:00-07:00,9.7,0,0,0,0.18,1.9
2021-11-07 00:30:00-07:00,9.1,0,0,0,0.18,2.3
2021-11-07 01:30:00-07:00,8.6,0,0,0,0.18,2.7
2021-11-07 02:30:00-07:00,8.4,0,0,0,0.18,3.0
2021-11-07 03:30:00-07:00,8.3,0,0,0,0.18,3.1
2021-11-07 04:30:00-07:00,8.0,0,0,0,0.18,3.0
2021-11-07 05:30:00-07:00,7.8,0,0,0,0.18,2.8
2021-11-07 06:30:00-07:00,8.3,0,0,0,0.18,2.6
2021-11-07 07:30:00-07:00,10.7,55,56,63,0.18,2.7
2021-11-07 08:30:00-07:00,14.2,123,245,198,0.18,2.6
2021-11-07 09:30:00-07:00,17.3,110,637,385,0.18,1.8
2021-11-07 10:30:00-07:00,19.4,59,947,548,0.18,0.8
2021-11-07 11:30:00-07:00,20.0,66,947,589,0.18,0.8
2021-11-07 12:30:00-07:00,18.9,141,2,142,0.18,2.4
2021-11-07 13:30:00-07:00,17.3,189,401,380,0.18,4.2
2021-11-07 14:30:00-07:00,16.3,59,841,369,0.18,4.5
2021-11-07 15:30:00-07:00,14.6,42,738,208,0.18,3.5
2021-11-07 16:30:00-07:00,13.3,18,401,39,0.18,2.8
2021-11-07 17:30:00-07:00,9.5,0,0,0,0.18,1.9
2021-11-07 18:30:00-07:00,8.7,0,0,0,0.18,1.9
2021-11-07 19:30:00-07:00,8.0,0,0,0,0.18,1.9
2021-11-07 20:30:00-07:00,7.4,0,0,0,0.18,1.6
2021-11-07 21:30:00-07:00,6.8,0,0,0,0.18,1.5
2021-11-07 22:30:00-07:00,6.2,0,0,0,0.18,1.4
2021-11-07 23:30:00-07:00,5.6,0,0,0,0.18,1.5
2021-11-08 00:30:00-07:00,5.2,0,0,0,0.18,1.5
2021-11-08 01:30:00-07:00,4.9,0,0,0,0.18,1.7
2021-11-08 02:30:00-07:00,4.7,0,0,0,0.18,1.9
2021-11-08 03:30:00-07:00,4.5,0,0,0,0.18,2.1
2021-11-08 04:30:00-07:00,4.3,0,0,0,0.18,2.1
2021-11-08 05:30:00-07:00,4.2,0,0,0,0.18,2.0
2021-11-08 06:30:00-07:00,4.9,0,0,0,0.18,2.0
2021-11-08 07:30:00-07:00,7.8,32,0,32,0.18,2.3
2021-11-08 08:30:00-07:00,12.0,109,356,217,0.18,2.2
2021-11-08 09:30:00-07:00,15.9,68,814,417,0.18,1.4
2021-11-08 10:30:00-07:00,18.8,52,966,547,0.18,0.8
